"accepted","author","kingdom","name","rank","base_url","IPNI_ID","search_name"
1,"Schery","Plantae","Clusia longipetiolata","Species","/taxon/urn:lsid:ipni.org:","61495-2","Clusia longipetiolata"
1,"Maguire","Plantae","Clusia osseocarpa","Species","/taxon/urn:lsid:ipni.org:","61536-2","Clusia osseocarpa"
1,"N.Robson","Plantae","Vismia jefensis","Species","/taxon/urn:lsid:ipni.org:","267303-2","Vismia jefensis"
1,"Lundell","Plantae","Ocotea viridiflora","Species","/taxon/urn:lsid:ipni.org:","171962-2","Ocotea viridiflora"
1,"L.E.Kopp","Plantae","Persea obtusifolia","Species","/taxon/urn:lsid:ipni.org:","190708-2","Persea obtusifolia"
1,"Aubl.","Plantae","Couratari guianensis","Species","/taxon/urn:lsid:ipni.org:","592371-1","Couratari guianensis"
1,"S.A.Mori","Plantae","Gustavia fosteri","Species","/taxon/urn:lsid:ipni.org:","114939-2","Gustavia fosteri"
1,"S.A.Mori","Plantae","Gustavia monocaulis","Species","/taxon/urn:lsid:ipni.org:","114961-2","Gustavia monocaulis"
1,"Pittier","Plantae","Browneopsis excelsa","Species","/taxon/urn:lsid:ipni.org:","37425-2","Browneopsis excelsa"
1,"Pittier","Plantae","Centrolobium yavizanum","Species","/taxon/urn:lsid:ipni.org:","51447-2","Centrolobium yavizanum"
1,"(Britton) Standl.","Plantae","Copaifera panamensis","Species","/taxon/urn:lsid:ipni.org:","64941-2","Copaifera panamensis"
1,"Benth.","Plantae","Inga hayesii","Species","/taxon/urn:lsid:ipni.org:","128532-2","Inga hayesii"
1,"Walp. & Duchass.","Plantae","Inga pauciflora","Species","/taxon/urn:lsid:ipni.org:","500682-1","Inga pauciflora"
1,"Pittier","Plantae","Inga saffordiana","Species","/taxon/urn:lsid:ipni.org:","128724-2","Inga saffordiana"
1,"Pittier","Plantae","Lonchocarpus chiricanus","Species","/taxon/urn:lsid:ipni.org:","143248-2","Lonchocarpus chiricanus"
1,"Dwyer","Plantae","Machaerium chambersii","Species","/taxon/urn:lsid:ipni.org:","148481-2","Machaerium chambersii"
1,"(Rose) Schery","Plantae","Macrolobium pittieri","Species","/taxon/urn:lsid:ipni.org:","148973-2","Macrolobium pittieri"
1,"Rudd","Plantae","Ormosia cruenta","Species","/taxon/urn:lsid:ipni.org:","176357-2","Ormosia cruenta"
1,"Schery","Plantae","Swartzia nuda","Species","/taxon/urn:lsid:ipni.org:","246720-2","Swartzia nuda"
1,"(A.Robyns) Fryxell","Plantae","Wercklea cocleana","Species","/taxon/urn:lsid:ipni.org:","911627-1","Wercklea cocleana"
1,"Fryxell","Plantae","Wercklea grandiflora","Species","/taxon/urn:lsid:ipni.org:","901267-1","Wercklea grandiflora"
1,"Gleason","Plantae","Blakea brunnea","Species","/taxon/urn:lsid:ipni.org:","33368-2","Blakea brunnea"
1,"Gleason","Plantae","Conostegia chiriquensis","Species","/taxon/urn:lsid:ipni.org:","64362-2","Conostegia chiriquensis"
1,"Gleason","Plantae","Meriania panamensis","Species","/taxon/urn:lsid:ipni.org:","157616-2","Meriania panamensis"
1,"Morley","Plantae","Mouriri panamensis","Species","/taxon/urn:lsid:ipni.org:","164586-2","Mouriri panamensis"
1,"Standl.","Plantae","Hyperbaena allenii","Species","/taxon/urn:lsid:ipni.org:","126068-2","Hyperbaena allenii"
1,"Pittier","Plantae","Cecropia longipes","Species","/taxon/urn:lsid:ipni.org:","50883-2","Cecropia longipes"
1,"A.H.Gentry","Plantae","Iryanthera megistocarpa","Species","/taxon/urn:lsid:ipni.org:","130216-2","Iryanthera megistocarpa"
1,"A.H.Gentry","Plantae","Virola megacarpa","Species","/taxon/urn:lsid:ipni.org:","267172-2","Virola megacarpa"
1,"Standl.","Plantae","Ardisia furfuracella","Species","/taxon/urn:lsid:ipni.org:","18153-2","Ardisia furfuracella"
1,"Lundell","Plantae","Ardisia geniculata","Species","/taxon/urn:lsid:ipni.org:","18155-2","Ardisia geniculata"
1,"Lundell","Plantae","Ardisia glomerata","Species","/taxon/urn:lsid:ipni.org:","18160-2","Ardisia glomerata"
1,"Lundell","Plantae","Ardisia hagenii","Species","/taxon/urn:lsid:ipni.org:","18170-2","Ardisia hagenii"
1,"Lundell","Plantae","Ardisia opaca","Species","/taxon/urn:lsid:ipni.org:","18260-2","Ardisia opaca"
1,"Lundell","Plantae","Ardisia panamensis","Species","/taxon/urn:lsid:ipni.org:","291427-2","Ardisia panamensis"
1,"Lundell","Plantae","Ardisia scheryi","Species","/taxon/urn:lsid:ipni.org:","18327-2","Ardisia scheryi"
1,"Lundell","Plantae","Ardisia subsessilifolia","Species","/taxon/urn:lsid:ipni.org:","18351-2","Ardisia subsessilifolia"
1,"Lundell","Plantae","Parathesis amplifolia","Species","/taxon/urn:lsid:ipni.org:","183043-2","Parathesis amplifolia"
1,"McVaugh","Plantae","Calyptranthes johnstonii","Species","/taxon/urn:lsid:ipni.org:","43265-2","Calyptranthes johnstonii"
1,"Dwyer & M.V.Hayden","Plantae","Neea amplexicaulis","Species","/taxon/urn:lsid:ipni.org:","167986-2","Neea amplexicaulis"
1,"Dwyer & M.V.Hayden","Plantae","Neea darienensis","Species","/taxon/urn:lsid:ipni.org:","168002-2","Neea darienensis"
1,"C.DC.","Plantae","Piper cordulatum","Species","/taxon/urn:lsid:ipni.org:","681014-1","Piper cordulatum"
1,"Yunck.","Plantae","Piper distigmatum","Species","/taxon/urn:lsid:ipni.org:","197803-2","Piper distigmatum"
1,"C.DC.","Plantae","Piper lucigaudens","Species","/taxon/urn:lsid:ipni.org:","198350-2","Piper lucigaudens"
1,"(Standl.) Standl.","Plantae","Tocoyena pittieri","Species","/taxon/urn:lsid:ipni.org:","254985-2","Tocoyena pittieri"
1,"(Standl.) Baehni","Plantae","Pouteria euryphylla","Species","/taxon/urn:lsid:ipni.org:","209763-2","Pouteria euryphylla"
1,"Standl.","Plantae","Saurauia seibertii","Species","/taxon/urn:lsid:ipni.org:","228141-2","Saurauia seibertii"
1,"S.F.Blake","Plantae","Rinorea brachythrix","Species","/taxon/urn:lsid:ipni.org:","221398-2","Rinorea brachythrix"
1,"A.Robyns","Plantae","Rinorea dasyadena","Species","/taxon/urn:lsid:ipni.org:","221403-2","Rinorea dasyadena"
1,"Donn.Sm.","Plantae","Ilex costaricensis","Species","/taxon/urn:lsid:ipni.org:","127774-2","Ilex costaricensis"
1,"Standl.","Plantae","Ilex pallida","Species","/taxon/urn:lsid:ipni.org:","127993-2","Ilex pallida"
1,"Standl.","Plantae","Ilex vulcanicola","Species","/taxon/urn:lsid:ipni.org:","128160-2","Ilex vulcanicola"
1,"Liebm.","Plantae","Quercus costaricensis","Species","/taxon/urn:lsid:ipni.org:","295996-1","Quercus costaricensis"
1,"Seemen","Plantae","Quercus tonduzii","Species","/taxon/urn:lsid:ipni.org:","216498-2","Quercus tonduzii"
1,"Oerst.","Plantae","Oreomunnea pterocarpa","Species","/taxon/urn:lsid:ipni.org:","442456-1","Oreomunnea pterocarpa"
1,"Standl. & L.O.Williams","Plantae","Ocotea rivularis","Species","/taxon/urn:lsid:ipni.org:","171866-2","Ocotea rivularis"
1,"Standl.","Plantae","Persea brenesii","Species","/taxon/urn:lsid:ipni.org:","190610-2","Persea brenesii"
1,"Pittier","Plantae","Inga latipes","Species","/taxon/urn:lsid:ipni.org:","128572-2","Inga latipes"
1,"Standl.","Plantae","Inga stenophylla","Species","/taxon/urn:lsid:ipni.org:","128762-2","Inga stenophylla"
1,"C.DC.","Plantae","Trichilia pittieri","Species","/taxon/urn:lsid:ipni.org:","256895-2","Trichilia pittieri"
1,"(Pittier) Standl.","Plantae","Manilkara spectabilis","Species","/taxon/urn:lsid:ipni.org:","152632-2","Manilkara spectabilis"
1,"S.F.Blake","Plantae","Rinorea crenata","Species","/taxon/urn:lsid:ipni.org:","221402-2","Rinorea crenata"
1,"Lundell","Plantae","Cymbopetalum mayanum","Species","/taxon/urn:lsid:ipni.org:","73952-2","Cymbopetalum mayanum"
1,"I.M.Johnst.","Plantae","Ilex quercetorum","Species","/taxon/urn:lsid:ipni.org:","128036-2","Ilex quercetorum"
1,"A.C.Sm.","Plantae","Oreopanax arcanus","Species","/taxon/urn:lsid:ipni.org:","176162-2","Oreopanax arcanus"
1,"Standl. & Steyerm.","Plantae","Viburnum mortonianum","Species","/taxon/urn:lsid:ipni.org:","264926-2","Viburnum mortonianum"
1,"Benth.","Plantae","Ormosia panamensis","Species","/taxon/urn:lsid:ipni.org:","176388-2","Ormosia panamensis"
1,"Lundell","Plantae","Parathesis panamensis","Species","/taxon/urn:lsid:ipni.org:","183119-2","Parathesis panamensis"
1,"Dwyer","Plantae","Ouratea patelliformis","Species","/taxon/urn:lsid:ipni.org:","177605-2","Ouratea patelliformis"
1,"Standl. & Steyerm.","Plantae","Lonchocarpus phlebophyllus","Species","/taxon/urn:lsid:ipni.org:","143358-2","Lonchocarpus phlebophyllus"
1,"(Standl. & Steyerm.) T.D.Penn.","Plantae","Trichilia chirriactensis","Species","/taxon/urn:lsid:ipni.org:","909788-1","Trichilia chirriactensis"
1,"Standl.","Plantae","Blepharidium guatemalense","Species","/taxon/urn:lsid:ipni.org:","33764-2","Blepharidium guatemalense"
1,"Lundell","Plantae","Pouteria areolatifolia","Species","/taxon/urn:lsid:ipni.org:","209689-2","Pouteria areolatifolia"
1,"Lundell","Plantae","Pouteria briocheoides","Species","/taxon/urn:lsid:ipni.org:","209706-2","Pouteria briocheoides"
1,"Standl.","Plantae","Ilex williamsii","Species","/taxon/urn:lsid:ipni.org:","128162-2","Ilex williamsii"
1,"L.O.Williams","Plantae","Amphitecna molinae","Species","/taxon/urn:lsid:ipni.org:","11656-2","Amphitecna molinae"
1,"Lundell","Plantae","Viburnum molinae","Species","/taxon/urn:lsid:ipni.org:","264921-2","Viburnum molinae"
1,"Lundell","Plantae","Viburnum subpubescens","Species","/taxon/urn:lsid:ipni.org:","264977-2","Viburnum subpubescens"
1,"Ant.Molina","Plantae","Maytenus williamsii","Species","/taxon/urn:lsid:ipni.org:","155630-2","Maytenus williamsii"
1,"Standl.","Plantae","Connarus popenoei","Species","/taxon/urn:lsid:ipni.org:","64201-2","Connarus popenoei"
1,"Sleumer","Plantae","Casearia williamsiana","Species","/taxon/urn:lsid:ipni.org:","297976-2","Casearia williamsiana"
1,"(Standl.) P.K.Endress","Plantae","Molinadendron hondurense","Species","/taxon/urn:lsid:ipni.org:","163033-2","Molinadendron hondurense"
1,"L.O.Williams ex W.E.Manning","Plantae","Alfaroa hondurensis","Species","/taxon/urn:lsid:ipni.org:","8333-2","Alfaroa hondurensis"
1,"Standl. & L.O.Williams","Plantae","Lonchocarpus molinae","Species","/taxon/urn:lsid:ipni.org:","143324-2","Lonchocarpus molinae"
1,"Standl. & L.O.Williams","Plantae","Lonchocarpus sanctuarii","Species","/taxon/urn:lsid:ipni.org:","143374-2","Lonchocarpus sanctuarii"
1,"Standl. & L.O.Williams","Plantae","Lonchocarpus trifolius","Species","/taxon/urn:lsid:ipni.org:","143395-2","Lonchocarpus trifolius"
1,"Standl.","Plantae","Eugenia lancetillae","Species","/taxon/urn:lsid:ipni.org:","98552-2","Eugenia lancetillae"
1,"Standl. & L.O.Williams","Plantae","Ternstroemia landae","Species","/taxon/urn:lsid:ipni.org:","250726-2","Ternstroemia landae"
1,"Fryxell","Plantae","Hampea reynae","Species","/taxon/urn:lsid:ipni.org:","117303-2","Hampea reynae"
1,"Benth.","Plantae","Viburnum elatum","Species","/taxon/urn:lsid:ipni.org:","149666-1","Viburnum elatum"
1,"L.O.Williams","Plantae","Crossopetalum parvifolium","Species","/taxon/urn:lsid:ipni.org:","69683-2","Crossopetalum parvifolium"
1,"Lundell","Plantae","Maytenus matudae","Species","/taxon/urn:lsid:ipni.org:","155547-2","Maytenus matudae"
1,"L.O.Williams","Plantae","Wimmeria acuminata","Species","/taxon/urn:lsid:ipni.org:","268811-2","Wimmeria acuminata"
1,"Lundell","Plantae","Wimmeria chiapensis","Species","/taxon/urn:lsid:ipni.org:","268814-2","Wimmeria chiapensis"
1,"Lundell","Plantae","Wimmeria montana","Species","/taxon/urn:lsid:ipni.org:","268821-2","Wimmeria montana"
1,"Standl. & L.O.Williams","Plantae","Platymiscium albertinae","Species","/taxon/urn:lsid:ipni.org:","201749-2","Platymiscium albertinae"
1,"Schltdl.","Plantae","Taxus globosa","Species","/taxon/urn:lsid:ipni.org:","249740-2","Taxus globosa"
1,"Goldman","Plantae","Quercus brandegeei","Species","/taxon/urn:lsid:ipni.org:","215598-2","Quercus brandegeei"
1,"C.H.Mull.","Plantae","Quercus cedrosensis","Species","/taxon/urn:lsid:ipni.org:","215646-2","Quercus cedrosensis"
1,"C.H.Mull.","Plantae","Quercus deliquescens","Species","/taxon/urn:lsid:ipni.org:","215750-2","Quercus deliquescens"
1,"Goldman","Plantae","Quercus devia","Species","/taxon/urn:lsid:ipni.org:","215758-2","Quercus devia"
1,"Liebm.","Plantae","Quercus fulva","Species","/taxon/urn:lsid:ipni.org:","296168-1","Quercus fulva"
1,"E.F.Warb.","Plantae","Quercus hintonii","Species","/taxon/urn:lsid:ipni.org:","215920-2","Quercus hintonii"
1,"Trel.","Plantae","Quercus hypoxantha","Species","/taxon/urn:lsid:ipni.org:","215933-2","Quercus hypoxantha"
1,"C.H.Mull.","Plantae","Quercus martinezii","Species","/taxon/urn:lsid:ipni.org:","216060-2","Quercus martinezii"
1,"Trel.","Plantae","Quercus peninsularis","Species","/taxon/urn:lsid:ipni.org:","216205-2","Quercus peninsularis"
1,"Trel.","Plantae","Quercus planipocula","Species","/taxon/urn:lsid:ipni.org:","216242-2","Quercus planipocula"
1,"Weath.","Plantae","Quercus rysophylla","Species","/taxon/urn:lsid:ipni.org:","216365-2","Quercus rysophylla"
1,"McVaugh","Plantae","Quercus uxoris","Species","/taxon/urn:lsid:ipni.org:","216542-2","Quercus uxoris"
1,"A.C.Sm.","Plantae","Tontelea hondurensis","Species","/taxon/urn:lsid:ipni.org:","255073-2","Tontelea hondurensis"
1,"Prance","Plantae","Couratari scottmorii","Species","/taxon/urn:lsid:ipni.org:","67275-2","Couratari scottmorii"
1,"Miers","Plantae","Gustavia verticillata","Species","/taxon/urn:lsid:ipni.org:","596767-1","Gustavia verticillata"
1,"J.F.Gmel.","Plantae","Poupartia borbonica","Species","/taxon/urn:lsid:ipni.org:","70292-1","Poupartia borbonica"
1,"(Meisn.) Kubitzki","Plantae","Hernandia mascarenensis","Species","/taxon/urn:lsid:ipni.org:","430810-1","Hernandia mascarenensis"
1,"Trautv.","Plantae","Betula raddeana","Species","/taxon/urn:lsid:ipni.org:","295190-1","Betula raddeana"
1,"(Pojark.) Pilip.","Plantae","Cornus darvasica","Species","/taxon/urn:lsid:ipni.org:","271551-1","Cornus darvasica"
1,"Kom.","Plantae","Microbiota decussata","Species","/taxon/urn:lsid:ipni.org:","676932-1","Microbiota decussata"
1,"D.E.Stone","Plantae","Alfaroa mexicana","Species","/taxon/urn:lsid:ipni.org:","8335-2","Alfaroa mexicana"
1,"Mez","Plantae","Persea liebmannii","Species","/taxon/urn:lsid:ipni.org:","190684-2","Persea liebmannii"
1,"Schltdl.","Plantae","Magnolia schiedeana","Species","/taxon/urn:lsid:ipni.org:","554833-1","Magnolia schiedeana"
1,"Fryxell","Plantae","Hampea breedlovei","Species","/taxon/urn:lsid:ipni.org:","117287-2","Hampea breedlovei"
1,"Fryxell","Plantae","Hampea montebellensis","Species","/taxon/urn:lsid:ipni.org:","117297-2","Hampea montebellensis"
1,"Gómez Pompa","Plantae","Robinsonella mirandae","Species","/taxon/urn:lsid:ipni.org:","221571-2","Robinsonella mirandae"
1,"G.E.Hunter","Plantae","Saurauia pustulata","Species","/taxon/urn:lsid:ipni.org:","228116-2","Saurauia pustulata"
1,"DC.","Plantae","Saurauia serrata","Species","/taxon/urn:lsid:ipni.org:","317945-2","Saurauia serrata"
1,"Rock","Plantae","Clermontia peleana","Species","/taxon/urn:lsid:ipni.org:","141749-1","Clermontia peleana"
1,"C.N.Forbes","Plantae","Clermontia tuberculata","Species","/taxon/urn:lsid:ipni.org:","141758-1","Clermontia tuberculata"
1,"Hillebr.","Plantae","Cyanea procera","Species","/taxon/urn:lsid:ipni.org:","141979-1","Cyanea procera"
1,"(A.Gray) D.D.Keck","Plantae","Dubautia arborea","Species","/taxon/urn:lsid:ipni.org:","202179-1","Dubautia arborea"
1,"Hillebr.","Plantae","Cryptocarya mannii","Species","/taxon/urn:lsid:ipni.org:","463998-1","Cryptocarya mannii"
1,"Sohmer","Plantae","Charpentiera densiflora","Species","/taxon/urn:lsid:ipni.org:","60103-1","Charpentiera densiflora"
1,"(Sherff) Lowry","Plantae","Cheirodendron forbesii","Species","/taxon/urn:lsid:ipni.org:","944894-1","Cheirodendron forbesii"
1,"C.N.Forbes","Plantae","Hibiscadelphus bombycinus","Species","/taxon/urn:lsid:ipni.org:","559883-1","Hibiscadelphus bombycinus"
1,"Lewton","Plantae","Kokia lanceolata","Species","/taxon/urn:lsid:ipni.org:","561052-1","Kokia lanceolata"
1,"O.Deg.","Plantae","Eugenia koolauensis","Species","/taxon/urn:lsid:ipni.org:","594805-1","Eugenia koolauensis"
1,"(A.Gray) Hillebr.","Plantae","Bobea sandwicensis","Species","/taxon/urn:lsid:ipni.org:","744601-1","Bobea sandwicensis"
1,"A.DC.","Plantae","Exocarpos gaudichaudii","Species","/taxon/urn:lsid:ipni.org:","780185-1","Exocarpos gaudichaudii"
1,"A.Gray","Plantae","Nothocestrum breviflorum","Species","/taxon/urn:lsid:ipni.org:","817173-1","Nothocestrum breviflorum"
1,"A.Gray","Plantae","Eurya sandwicensis","Species","/taxon/urn:lsid:ipni.org:","828777-1","Eurya sandwicensis"
1,"Rock","Plantae","Hibiscadelphus hualalaiensis","Species","/taxon/urn:lsid:ipni.org:","559886-1","Hibiscadelphus hualalaiensis"
1,"Hillebr.","Plantae","Wikstroemia bicornuta","Species","/taxon/urn:lsid:ipni.org:","833050-1","Wikstroemia bicornuta"
0,"Kosterm.","Plantae","Cullenia rosayroana","Species","/taxon/urn:lsid:ipni.org:","112347-1","Cullenia rosayroana"
1,"Pierre","Plantae","Garcinia quaesita","Species","/taxon/urn:lsid:ipni.org:","428198-1","Garcinia quaesita"
1,"Roxb.","Plantae","Garcinia zeylanica","Species","/taxon/urn:lsid:ipni.org:","428325-1","Garcinia zeylanica"
1,"Kosterm.","Plantae","Garcinia hermonii","Species","/taxon/urn:lsid:ipni.org:","169648-1","Garcinia hermonii"
1,"Wight","Plantae","Calophyllum tomentosum","Species","/taxon/urn:lsid:ipni.org:","427322-1","Calophyllum tomentosum"
1,"Thwaites","Plantae","Calophyllum trapezifolium","Species","/taxon/urn:lsid:ipni.org:","427327-1","Calophyllum trapezifolium"
1,"Thwaites","Plantae","Calophyllum cuneifolium","Species","/taxon/urn:lsid:ipni.org:","427141-1","Calophyllum cuneifolium"
1,"Wight","Plantae","Calophyllum walkeri","Species","/taxon/urn:lsid:ipni.org:","427336-1","Calophyllum walkeri"
1,"Planch. & Triana","Plantae","Calophyllum thwaitesii","Species","/taxon/urn:lsid:ipni.org:","427321-1","Calophyllum thwaitesii"
1,"Thwaites","Plantae","Calophyllum cordato-oblongum","Species","/taxon/urn:lsid:ipni.org:","427133-1","Calophyllum cordato-oblongum"
1,"(Thwaites) Kosterm.","Plantae","Mesua stylosa","Species","/taxon/urn:lsid:ipni.org:","428868-1","Mesua stylosa"
1,"(Trimen ex Hook.f.) P.S.Ashton","Plantae","Cotylelobium lewisianum","Species","/taxon/urn:lsid:ipni.org:","320616-1","Cotylelobium lewisianum"
1,"(Thwaites) Brandis","Plantae","Cotylelobium scabriusculum","Species","/taxon/urn:lsid:ipni.org:","320620-1","Cotylelobium scabriusculum"
1,"Thwaites","Plantae","Dipterocarpus glandulosus","Species","/taxon/urn:lsid:ipni.org:","320678-1","Dipterocarpus glandulosus"
1,"Thwaites","Plantae","Dipterocarpus insignis","Species","/taxon/urn:lsid:ipni.org:","320697-1","Dipterocarpus insignis"
1,"Thwaites","Plantae","Dipterocarpus zeylanicus","Species","/taxon/urn:lsid:ipni.org:","320787-1","Dipterocarpus zeylanicus"
1,"(Hook.f.) Trimen","Plantae","Hopea cordifolia","Species","/taxon/urn:lsid:ipni.org:","320868-1","Hopea cordifolia"
1,"Thwaites","Plantae","Hopea discolor","Species","/taxon/urn:lsid:ipni.org:","320876-1","Hopea discolor"
1,"Thwaites ex Trimen","Plantae","Shorea dyeri","Species","/taxon/urn:lsid:ipni.org:","321263-1","Shorea dyeri"
1,"Thwaites","Plantae","Shorea lissophylla","Species","/taxon/urn:lsid:ipni.org:","321332-1","Shorea lissophylla"
1,"Thwaites","Plantae","Shorea oblongifolia","Species","/taxon/urn:lsid:ipni.org:","321374-1","Shorea oblongifolia"
1,"P.S.Ashton","Plantae","Shorea pallescens","Species","/taxon/urn:lsid:ipni.org:","321388-1","Shorea pallescens"
1,"Thwaites","Plantae","Shorea stipularis","Species","/taxon/urn:lsid:ipni.org:","321456-1","Shorea stipularis"
1,"(Thwaites) P.S.Ashton","Plantae","Shorea affinis","Species","/taxon/urn:lsid:ipni.org:","321188-1","Shorea affinis"
1,"(Thwaites) P.S.Ashton","Plantae","Shorea congestiflora","Species","/taxon/urn:lsid:ipni.org:","321242-1","Shorea congestiflora"
1,"(Thwaites) P.S.Ashton","Plantae","Shorea cordifolia","Species","/taxon/urn:lsid:ipni.org:","321246-1","Shorea cordifolia"
1,"(Thwaites) P.S.Ashton","Plantae","Shorea disticha","Species","/taxon/urn:lsid:ipni.org:","321258-1","Shorea disticha"
1,"(Thwaites) P.S.Ashton","Plantae","Shorea gardneri","Species","/taxon/urn:lsid:ipni.org:","321288-1","Shorea gardneri"
1,"P.S.Ashton","Plantae","Shorea megistophylla","Species","/taxon/urn:lsid:ipni.org:","321359-1","Shorea megistophylla"
1,"(Thwaites) P.S.Ashton","Plantae","Shorea ovalifolia","Species","/taxon/urn:lsid:ipni.org:","321382-1","Shorea ovalifolia"
